Pid      Process              Base       InLoad InInit InMem MappedPath
    1040 svchost.exe          0x61990000 True   True   True  \WINDOWS\system32\mfcsubs.dll
    1040 svchost.exe          0x73030000 True   True   True  \WINDOWS\system32\wzcsapi.dll
    1040 svchost.exe          0x50640000 True   True   True  \WINDOWS\system32\wups.dll
    1040 svchost.exe          0x75260000 True   True   True  \WINDOWS\system32\advpack.dll
    1040 svchost.exe          0x76e80000 True   True   True  \WINDOWS\system32\rtutils.dll
    1040 svchost.exe          0x59490000 True   True   True  \WINDOWS\system32\wbem\wmisvc.dll
    1040 svchost.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1040 svchost.exe          0x776c0000 True   True   True  \WINDOWS\system32\authz.dll
    1040 svchost.exe          0x688f0000 True   True   True  \WINDOWS\system32\hid.dll
    1040 svchost.exe          0x74f00000 True   True   True  \WINDOWS\system32\ssdpapi.dll
    1040 svchost.exe          0x71b20000 True   True   True  \WINDOWS\system32\mpr.dll
    1040 svchost.exe          0x75130000 True   True   True  \WINDOWS\system32\colbact.dll
    1040 svchost.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1040 svchost.exe          0x57d50000 True   True   True  \WINDOWS\system32\ipconf.tsp
    1040 svchost.exe          0x77b40000 True   True   True  \WINDOWS\system32\apphelp.dll
    1040 svchost.exe          0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1040 svchost.exe          0x767c0000 True   True   True  \WINDOWS\system32\w32time.dll
    1040 svchost.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1040 svchost.exe          0x733e0000 True   True   True  \WINDOWS\system32\tapisrv.dll
    1040 svchost.exe          0x50000000 True   True   True  \WINDOWS\system32\wuauserv.dll
    1040 svchost.exe          0x75020000 True   True   True  \WINDOWS\system32\wbem\wmiutils.dll
    1040 svchost.exe          0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1040 svchost.exe          0x66460000 True   True   True  \WINDOWS\system32\ipnathlp.dll
    1040 svchost.exe          0x76080000 True   True   True  \WINDOWS\system32\msvcp60.dll
    1040 svchost.exe          0x75690000 True   True   True  \WINDOWS\system32\wbem\fastprox.dll
    1040 svchost.exe          0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1040 svchost.exe          0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    1040 svchost.exe          0x74ed0000 True   True   True  \WINDOWS\system32\wbem\wbemsvc.dll
    1040 svchost.exe          0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1040 svchost.exe          0x77710000 True   True   True  \WINDOWS\system32\es.dll
    1040 svchost.exe          0x57d20000 True   True   True  \WINDOWS\system32\ndptsp.tsp
    1040 svchost.exe          0x74f50000 True   True   True  \WINDOWS\system32\msidle.dll
    1040 svchost.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1040 svchost.exe          0x76790000 True   True   True  \WINDOWS\system32\cryptdll.dll
    1040 svchost.exe          0x76da0000 True   True   True  \WINDOWS\system32\browser.dll
    1040 svchost.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1040 svchost.exe          0x0ffd0000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1040 svchost.exe          0x77620000 True   True   True  \WINDOWS\system32\wzcsvc.dll
    1040 svchost.exe          0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1040 svchost.exe          0x75200000 True   True   True  \WINDOWS\system32\wbem\repdrvfs.dll
    1040 svchost.exe          0x77690000 True   True   True  \WINDOWS\system32\ntmarta.dll
    1040 svchost.exe          0x750b0000 True   True   True  \WINDOWS\system32\resutils.dll
    1040 svchost.exe          0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1040 svchost.exe          0x76d80000 True   True   True  \WINDOWS\system32\dhcpcsvc.dll
    1040 svchost.exe          0x724b0000 True   True   True  \WINDOWS\system32\ntlsapi.dll
    1040 svchost.exe          0x776e0000 True   True   True  \WINDOWS\system32\shsvcs.dll
    1040 svchost.exe          0x71cf0000 True   True   True  \WINDOWS\system32\kerberos.dll
    1040 svchost.exe          0x77300000 True   True   True  \WINDOWS\system32\schedsvc.dll
    1040 svchost.exe          0x73d20000 True   True   True  \WINDOWS\system32\seclogon.dll
    1040 svchost.exe          0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1040 svchost.exe          0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1040 svchost.exe          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1040 svchost.exe          0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1040 svchost.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1040 svchost.exe          0x76bd0000 True   True   True  \WINDOWS\system32\raschap.dll
    1040 svchost.exe          0x76400000 True   True   True  \WINDOWS\system32\netshell.dll
    1040 svchost.exe          0x5f740000 True   True   True  \WINDOWS\system32\wbem\ncprov.dll
    1040 svchost.exe          0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1040 svchost.exe          0x767f0000 True   True   True  \WINDOWS\system32\schannel.dll
    1040 svchost.exe          0x72480000 True   True   True  \WINDOWS\system32\rasmans.dll
    1040 svchost.exe          0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    1040 svchost.exe          0x4c0a0000 True   True   True  \WINDOWS\system32\wscsvc.dll
    1040 svchost.exe          0x606b0000 True   True   True  \WINDOWS\system32\esent.dll
    1040 svchost.exe          0x57cc0000 True   True   True  \WINDOWS\system32\unimdm.tsp
    1040 svchost.exe          0x722d0000 True   True   True  \WINDOWS\system32\sens.dll
    1040 svchost.exe          0x74ef0000 True   True   True  \WINDOWS\system32\wbem\wbemprox.dll
    1040 svchost.exe          0x6fb10000 True   True   True  \WINDOWS\system32\catsrvut.dll
    1040 svchost.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1040 svchost.exe          0x57d40000 True   True   True  \WINDOWS\system32\kmddsp.tsp
    1040 svchost.exe          0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1040 svchost.exe          0x751a0000 True   True   True  \WINDOWS\system32\srsvc.dll
    1040 svchost.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1040 svchost.exe          0x723d0000 True   True   True  \WINDOWS\system32\winscard.dll
    1040 svchost.exe          0x76b70000 True   True   True  \WINDOWS\system32\rastls.dll
    1040 svchost.exe          0x75150000 True   True   True  \WINDOWS\system32\cabinet.dll
    1040 svchost.exe          0x76e40000 True   True   True  \WINDOWS\system32\wkssvc.dll
    1040 svchost.exe          0x75070000 True   True   True  \WINDOWS\system32\trkwks.dll
    1040 svchost.exe          0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1040 svchost.exe          0x708b0000 True   True   True  \WINDOWS\system32\audiosrv.dll
    1040 svchost.exe          0x754d0000 True   True   True  \WINDOWS\system32\cryptui.dll
    1040 svchost.exe          0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1040 svchost.exe          0x750f0000 True   True   True  \WINDOWS\system32\mtxclu.dll
    1040 svchost.exe          0x77260000 True   True   True  \WINDOWS\system32\urlmon.dll
    1040 svchost.exe          0x76d10000 True   True   True  \WINDOWS\system32\clusapi.dll
    1040 svchost.exe          0x77cc0000 True   True   True  \WINDOWS\system32\activeds.dll
    1040 svchost.exe          0x74f40000 True   True   True  \WINDOWS\pchealth\helpctr\binaries\pchsvc.dll
    1040 svchost.exe          0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1040 svchost.exe          0x76fc0000 True   True   True  \WINDOWS\system32\rasadhlp.dll
    1040 svchost.exe          0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1040 svchost.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1040 svchost.exe          0x76e10000 True   True   True  \WINDOWS\system32\adsldpc.dll
    1040 svchost.exe          0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1040 svchost.exe          0x50040000 True   True   True  \WINDOWS\system32\wuaueng.dll
    1040 svchost.exe          0x76c60000 True   True   True  \WINDOWS\system32\sfc_os.dll
    1040 svchost.exe          0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1040 svchost.exe          0x75e90000 True   True   True  \WINDOWS\system32\sxs.dll
    1040 svchost.exe          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1040 svchost.exe          0x75880000 True   True   True  \WINDOWS\system32\rastapi.dll
    1040 svchost.exe          0x76ce0000 True   True   True  \WINDOWS\system32\cryptsvc.dll
    1040 svchost.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1040 svchost.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1040 svchost.exe          0x76d40000 True   True   True  \WINDOWS\system32\mprapi.dll
    1040 svchost.exe          0x57d60000 True   True   True  \WINDOWS\system32\hidphone.tsp
    1040 svchost.exe          0x76fb0000 True   True   True  \WINDOWS\system32\winrnr.dll
    1040 svchost.exe          0x74370000 True   True   True  \WINDOWS\system32\winipsec.dll
    1040 svchost.exe          0x74980000 True   True   True  \WINDOWS\system32\msxml3.dll
    1040 svchost.exe          0x74f90000 True   True   True  \WINDOWS\system32\dmserver.dll
    1040 svchost.exe          0x76bb0000 True   True   True  \WINDOWS\system32\sfc.dll
    1040 svchost.exe          0x76e90000 True   True   True  \WINDOWS\system32\rasman.dll
    1040 svchost.exe          0x76de0000 True   True   True  \WINDOWS\system32\upnp.dll
    1040 svchost.exe          0x57d70000 True   True   True  \WINDOWS\system32\h323.tsp
    1040 svchost.exe          0x76620000 True   True   True  \WINDOWS\system32\comsvcs.dll
    1040 svchost.exe          0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1040 svchost.exe          0x72240000 True   True   True  \WINDOWS\system32\rasppp.dll
    1040 svchost.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1040 svchost.exe          0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1040 svchost.exe          0x76b20000 True   True   True  \WINDOWS\system32\atl.dll
    1040 svchost.exe          0x75090000 True   True   True  \WINDOWS\system32\srvsvc.dll
    1040 svchost.exe          0x600a0000 True   True   True  \WINDOWS\system32\mspatcha.dll
    1040 svchost.exe          0x762c0000 True   True   True  \WINDOWS\system32\wbem\wbemcore.dll
    1040 svchost.exe          0x768d0000 True   True   True  \WINDOWS\system32\rasdlg.dll
    1040 svchost.exe          0x76ee0000 True   True   True  \WINDOWS\system32\rasapi32.dll
    1040 svchost.exe          0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1040 svchost.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1100 svchost.exe          0x01000000 True   False  True  \WINDOWS\system32\svchost.exe
    1100 svchost.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1100 svchost.exe          0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1100 svchost.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1100 svchost.exe          0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1100 svchost.exe          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1100 svchost.exe          0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1100 svchost.exe          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1100 svchost.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1100 svchost.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1100 svchost.exe          0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1100 svchost.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1100 svchost.exe          0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1100 svchost.exe          0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    1100 svchost.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1100 svchost.exe          0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1100 svchost.exe          0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    1100 svchost.exe          0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    1100 svchost.exe          0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1100 svchost.exe          0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1100 svchost.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1100 svchost.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1100 svchost.exe          0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1100 svchost.exe          0x76770000 True   True   True  \WINDOWS\system32\dnsrslvr.dll
    1100 svchost.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1100 svchost.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1100 svchost.exe          0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1100 svchost.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1100 svchost.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1100 svchost.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1100 svchost.exe          0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1100 svchost.exe          0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1100 svchost.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1100 svchost.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1100 svchost.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1244 svchost.exe          0x01000000 True   False  True  \WINDOWS\system32\svchost.exe
    1244 svchost.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1244 svchost.exe          0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1244 svchost.exe          0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1244 svchost.exe          0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1244 svchost.exe          0x67570000 True   True   True  \WINDOWS\system32\httpapi.dll
    1244 svchost.exe          0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1244 svchost.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1244 svchost.exe          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1244 svchost.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1244 svchost.exe          0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1244 svchost.exe          0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1244 svchost.exe          0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1244 svchost.exe          0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1244 svchost.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1244 svchost.exe          0x74c40000 True   True   True  \WINDOWS\system32\lmhsvc.dll
    1244 svchost.exe          0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    1244 svchost.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1244 svchost.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1244 svchost.exe          0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1244 svchost.exe          0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1244 svchost.exe          0x662b0000 True   True   True  \WINDOWS\system32\hnetcfg.dll
    1244 svchost.exe          0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1244 svchost.exe          0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1244 svchost.exe          0x76af0000 True   True   True  \WINDOWS\system32\regsvc.dll
    1244 svchost.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1244 svchost.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1244 svchost.exe          0x76d60000 True   True   True  \WINDOWS\system32\iphlpapi.dll
    1244 svchost.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1244 svchost.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1244 svchost.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1244 svchost.exe          0x0ffd0000 True   True   True  \WINDOWS\system32\rsaenh.dll
    1244 svchost.exe          0x765e0000 True   True   True  \WINDOWS\system32\ssdpsrv.dll
    1244 svchost.exe          0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1244 svchost.exe          0x77690000 True   True   True  \WINDOWS\system32\ntmarta.dll
    1244 svchost.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1244 svchost.exe          0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    1244 svchost.exe          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1244 svchost.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1244 svchost.exe          0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1244 svchost.exe          0x77260000 True   True   True  \WINDOWS\system32\urlmon.dll
    1244 svchost.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1244 svchost.exe          0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1244 svchost.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1244 svchost.exe          0x5a6e0000 True   True   True  \WINDOWS\system32\webclnt.dll
    1244 svchost.exe          0x4d4f0000 True   True   True  \WINDOWS\system32\winhttp.dll
    1244 svchost.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1460 spoolsv.exe          0x01000000 True   False  True  \WINDOWS\system32\spoolsv.exe
    1460 spoolsv.exe          0x00cf0000 True   True   True  \WINDOWS\system32\TPVMW32.dll
    1460 spoolsv.exe          0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1460 spoolsv.exe          0x00d30000 True   True   True  \WINDOWS\system32\tprdpw32.dll
    1460 spoolsv.exe          0x76360000 True   True   True  \WINDOWS\system32\winsta.dll
    1460 spoolsv.exe          0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1460 spoolsv.exe          0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1460 spoolsv.exe          0x10000000 True   True   True  \WINDOWS\system32\TPVMMon.dll
    1460 spoolsv.exe          0x767a0000 True   True   True  \WINDOWS\system32\ntdsapi.dll
    1460 spoolsv.exe          0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1460 spoolsv.exe          0x76c90000 True   True   True  \WINDOWS\system32\imagehlp.dll
    1460 spoolsv.exe          0x76fc0000 True   True   True  \WINDOWS\system32\rasadhlp.dll
    1460 spoolsv.exe          0x00dd0000 True   True   True  \WINDOWS\system32\spool\prtprocs\w32x86\TPWinPrn.dll
    1460 spoolsv.exe          0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1460 spoolsv.exe          0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1460 spoolsv.exe          0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1460 spoolsv.exe          0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1460 spoolsv.exe          0x742e0000 True   True   True  \WINDOWS\system32\spoolss.dll
    1460 spoolsv.exe          0x773d0000 True   True   True  \WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9\comctl32.dll
    1460 spoolsv.exe          0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    1460 spoolsv.exe          0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1460 spoolsv.exe          0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1460 spoolsv.exe          0x6f880000 True   True   True  \WINDOWS\AppPatch\AcGenral.dll
    1460 spoolsv.exe          0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1460 spoolsv.exe          0x72400000 True   True   True  \WINDOWS\system32\tcpmon.dll
    1460 spoolsv.exe          0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1460 spoolsv.exe          0x75c10000 True   True   True  \WINDOWS\system32\win32spl.dll
    1460 spoolsv.exe          0x76c60000 True   True   True  \WINDOWS\system32\sfc_os.dll
    1460 spoolsv.exe          0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1460 spoolsv.exe          0x7c900000 True   True   True  \WINDOWS\system32\ntdll.dll
    1460 spoolsv.exe          0x73000000 True   True   True  \WINDOWS\system32\winspool.drv
    1460 spoolsv.exe          0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1460 spoolsv.exe          0x77120000 True   True   True  \WINDOWS\system32\oleaut32.dll
    1460 spoolsv.exe          0x77b20000 True   True   True  \WINDOWS\system32\msasn1.dll
    1460 spoolsv.exe          0x77d40000 True   True   True  \WINDOWS\system32\user32.dll
    1460 spoolsv.exe          0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1460 spoolsv.exe          0x76fb0000 True   True   True  \WINDOWS\system32\winrnr.dll
    1460 spoolsv.exe          0x5cb70000 True   True   True  \WINDOWS\system32\shimeng.dll
    1460 spoolsv.exe          0x75bb0000 True   True   True  \WINDOWS\system32\localspl.dll
    1460 spoolsv.exe          0x77c10000 True   True   True  \WINDOWS\system32\msvcrt.dll
    1460 spoolsv.exe          0x769c0000 True   True   True  \WINDOWS\system32\userenv.dll
    1460 spoolsv.exe          0x7c800000 True   True   True  \WINDOWS\system32\kernel32.dll
    1460 spoolsv.exe          0x76fd0000 True   True   True  \WINDOWS\system32\clbcatq.dll
    1460 spoolsv.exe          0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1460 spoolsv.exe          0x723f0000 True   True   True  \WINDOWS\system32\usbmon.dll
    1460 spoolsv.exe          0x71bf0000 True   True   True  \WINDOWS\system32\samlib.dll
    1460 spoolsv.exe          0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1460 spoolsv.exe          0x76c30000 True   True   True  \WINDOWS\system32\wintrust.dll
    1460 spoolsv.exe          0x7c9c0000 True   True   True  \WINDOWS\system32\shell32.dll
    1460 spoolsv.exe          0x77050000 True   True   True  \WINDOWS\system32\comres.dll
    1460 spoolsv.exe          0x74280000 True   True   True  \WINDOWS\system32\pjlmon.dll
    1460 spoolsv.exe          0x5d090000 True   True   True  \WINDOWS\system32\comctl32.dll
    1460 spoolsv.exe          0x77f60000 True   True   True  \WINDOWS\system32\shlwapi.dll
    1460 spoolsv.exe          0x71aa0000 True   True   True  \WINDOWS\system32\ws2help.dll
    1460 spoolsv.exe          0x750b0000 True   True   True  \WINDOWS\system32\resutils.dll
    1460 spoolsv.exe          0x742a0000 True   True   True  \WINDOWS\system32\cnbjmon.dll
    1460 spoolsv.exe          0x77be0000 True   True   True  \WINDOWS\system32\msacm32.dll
    1460 spoolsv.exe          0x77fe0000 True   True   True  \WINDOWS\system32\secur32.dll
    1460 spoolsv.exe          0x71c80000 True   True   True  \WINDOWS\system32\netrap.dll
    1460 spoolsv.exe          0x74300000 True   True   True  \WINDOWS\system32\inetpp.dll
    1460 spoolsv.exe          0x76d10000 True   True   True  \WINDOWS\system32\clusapi.dll
    1628 vmtoolsd.exe         0x01400000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\vix.dll
    1628 vmtoolsd.exe         0x00400000 True   False  True  \Program Files\VMware\VMware Tools\vmtoolsd.exe
    1628 vmtoolsd.exe         0x76d30000 True   True   True  \WINDOWS\system32\wmi.dll
    1628 vmtoolsd.exe         0x76b40000 True   True   True  \WINDOWS\system32\winmm.dll
    1628 vmtoolsd.exe         0x71ab0000 True   True   True  \WINDOWS\system32\ws2_32.dll
    1628 vmtoolsd.exe         0x00360000 True   True   True  \Program Files\VMware\VMware Tools\gmodule-2.0.dll
    1628 vmtoolsd.exe         0x77c00000 True   True   True  \WINDOWS\system32\version.dll
    1628 vmtoolsd.exe         0x5ad70000 True   True   True  \WINDOWS\system32\uxtheme.dll
    1628 vmtoolsd.exe         0x76e80000 True   True   True  \WINDOWS\system32\rtutils.dll
    1628 vmtoolsd.exe         0x00380000 True   True   True  \Program Files\VMware\VMware Tools\gobject-2.0.dll
    1628 vmtoolsd.exe         0x20000000 True   True   True  \WINDOWS\system32\xpsp2res.dll
    1628 vmtoolsd.exe         0x5e750000 True   True   True  \WINDOWS\system32\perfproc.dll
    1628 vmtoolsd.exe         0x5e760000 True   True   True  \WINDOWS\system32\perfos.dll
    1628 vmtoolsd.exe         0x771b0000 True   True   True  \WINDOWS\system32\wininet.dll
    1628 vmtoolsd.exe         0x003c0000 True   True   True  \Program Files\VMware\VMware Tools\gthread-2.0.dll
    1628 vmtoolsd.exe         0x77dd0000 True   True   True  \WINDOWS\system32\advapi32.dll
    1628 vmtoolsd.exe         0x76f20000 True   True   True  \WINDOWS\system32\dnsapi.dll
    1628 vmtoolsd.exe         0x013e0000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\timeSync.dll
    1628 vmtoolsd.exe         0x10000000 True   True   True  \Program Files\VMware\VMware Tools\intl.dll
    1628 vmtoolsd.exe         0x76e10000 True   True   True  \WINDOWS\system32\adsldpc.dll
    1628 vmtoolsd.exe         0x01240000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\deployPkgPlugin.dll
    1628 vmtoolsd.exe         0x76bf0000 True   True   True  \WINDOWS\system32\psapi.dll
    1628 vmtoolsd.exe         0x76780000 True   True   True  \WINDOWS\system32\shfolder.dll
    1628 vmtoolsd.exe         0x71a50000 True   True   True  \WINDOWS\system32\mswsock.dll
    1628 vmtoolsd.exe         0x5b860000 True   True   True  \WINDOWS\system32\netapi32.dll
    1628 vmtoolsd.exe         0x71ad0000 True   True   True  \WINDOWS\system32\wsock32.dll
    1628 vmtoolsd.exe         0x77e70000 True   True   True  \WINDOWS\system32\rpcrt4.dll
    1628 vmtoolsd.exe         0x71a90000 True   True   True  \WINDOWS\system32\wshtcpip.dll
    1628 vmtoolsd.exe         0x77a80000 True   True   True  \WINDOWS\system32\crypt32.dll
    1628 vmtoolsd.exe         0x606b0000 True   True   True  \WINDOWS\system32\esent.dll
    1628 vmtoolsd.exe         0x76f60000 True   True   True  \WINDOWS\system32\wldap32.dll
    1628 vmtoolsd.exe         0x012d0000 True   True   True  \Program Files\VMware\VMware Tools\plugins\vmsvc\hgfsServer.dll
    1628 vmtoolsd.exe         0x774e0000 True   True   True  \WINDOWS\system32\ole32.dll
    1628 vmtoolsd.exe         0x77920000 True   True   True  \WINDOWS\system32\setupapi.dll
    1628 vmtoolsd.exe         0x77d00000 True   True   True  \WINDOWS\system32\netman.dll
    1628 vmtoolsd.exe         0x77f10000 True   True   True  \WINDOWS\system32\gdi32.dll
    1628 vmtoolsd.exe         0x00520000 True   True   True  \Program Files\VMware\VMware Tools\glib-2.0.dll
    1628 vmtoolsd.exe         0x77cc0000 True   True   True  \WINDOWS\system32\activeds.dll
    1628 vmtoolsd.exe         0x76f50000 True   True   True  \WINDOWS\system32\wtsapi32.dll
    1628 vmtoolsd.exe         0x77690000 True   True   True  \WINDOWS\system32\ntmarta.dll
    1628 vmtoolsd.exe         0x76d40000 True   True   True  \WINDOWS\system32\mprapi.dll
